,created_at,retweet_count,favorite_count,rating_numerator,rating_denominator,dog_breed,display_text_range,entities_size_large_w,entities_size_large_h
1305,2016-01-04 03:18:23+00:00,841,2364,5,10,mexican_hairless,116,768,1024
1306,2016-01-04 02:18:42+00:00,1002,2358,9,10,maltese_dog,144,320,568
1307,2016-01-04 01:53:37+00:00,960,2533,12,10,malamute,136,576,1024
1308,2016-01-03 22:14:26+00:00,1203,2998,9,10,miniature_pinscher,140,576,1024
1309,2016-01-03 20:12:10+00:00,2959,5850,11,10,pembroke,138,500,667
1310,2016-01-03 04:01:13+00:00,860,2864,11,10,airedale,138,638,638
1311,2016-01-03 02:53:17+00:00,888,2398,11,10,keeshond,141,540,960
1312,2016-01-03 01:39:57+00:00,610,2184,8,10,italian_greyhound,100,320,240
1313,2016-01-03 00:47:59+00:00,1435,3510,10,10,lakeland_terrier,141,720,960
1314,2016-01-02 20:58:09+00:00,2144,6878,11,10,french_bulldog,134,638,638
1315,2016-01-02 18:43:31+00:00,813,2618,10,10,pembroke,91,638,638
1316,2016-01-02 04:27:31+00:00,922,2587,9,10,leonberg,139,640,635
1317,2016-01-02 02:23:45+00:00,810,3072,10,10,cocker_spaniel,122,1024,1024
1318,2016-01-02 01:33:43+00:00,581,1959,12,10,golden_retriever,76,638,638
1319,2016-01-02 00:14:32+00:00,511,1808,9,10,eskimo_dog,135,1024,767
1320,2016-01-01 21:00:32+00:00,652,1948,10,10,boxer,139,1024,1024
1321,2016-01-01 16:30:13+00:00,14644,33069,7,11,chihuahua,140,768,1024
1322,2016-01-01 05:00:24+00:00,1004,2237,12,10,unknown,121,1024,714
1323,2016-01-01 02:29:49+00:00,388,1364,9,10,english_setter,140,768,1024
1324,2015-12-31 22:57:47+00:00,327,1185,12,10,unknown,68,960,640
1325,2015-12-31 20:39:41+00:00,971,2744,11,10,beagle,141,720,960
1326,2015-12-31 19:05:54+00:00,528,1861,12,10,english_springer,71,1024,1024
1327,2015-12-31 05:14:01+00:00,1022,3101,8,10,whippet,138,1024,768
1328,2015-12-31 03:43:31+00:00,1564,6798,7,10,unknown,68,565,812
1329,2015-12-31 02:52:40+00:00,581,2021,11,10,vizsla,105,890,1024
1330,2015-12-31 02:33:29+00:00,419,1502,9,10,curly-coated_retriever,141,918,640
1331,2015-12-30 20:54:22+00:00,874,2766,9,10,lakeland_terrier,138,768,1024
1332,2015-12-30 17:58:40+00:00,1061,3706,9,10,siberian_husky,137,1024,1024
1333,2015-12-30 16:51:48+00:00,1024,2902,11,10,unknown,116,723,723
1334,2015-12-30 04:44:28+00:00,1513,4450,11,10,unknown,103,576,1024
1335,2015-12-30 03:55:29+00:00,836,2880,10,10,unknown,135,576,1024
1336,2015-12-30 02:54:35+00:00,1761,5935,11,10,schipperke,94,576,1024
1337,2015-12-30 01:00:03+00:00,1344,2798,5,10,unknown,141,620,400
1338,2015-12-29 23:32:35+00:00,905,2543,12,10,labrador_retriever,137,710,1024
1339,2015-12-29 17:36:07+00:00,736,2214,10,10,chihuahua,141,576,1024
1340,2015-12-29 04:31:49+00:00,3619,11532,11,10,toy_poodle,140,640,626
1341,2015-12-29 03:33:58+00:00,393,1595,7,10,unknown,136,853,640
1342,2015-12-29 01:52:46+00:00,808,2367,12,10,pomeranian,139,640,960
1343,2015-12-28 23:00:52+00:00,412,1694,12,10,toy_poodle,42,768,1024
1344,2015-12-28 20:57:50+00:00,1160,3180,8,10,rottweiler,131,576,1024
1345,2015-12-28 17:12:42+00:00,5117,12906,12,10,norfolk_terrier,141,575,765
1346,2015-12-28 05:02:37+00:00,3645,8396,9,10,labrador_retriever,140,575,850
1347,2015-12-28 03:46:05+00:00,661,2359,11,10,samoyed,101,682,1024
1348,2015-12-28 02:35:15+00:00,1600,3521,3,10,unknown,135,768,1024
1349,2015-12-28 02:15:26+00:00,839,2907,12,10,lhasa,140,768,1024
1350,2015-12-28 01:12:59+00:00,980,2907,11,10,saint_bernard,141,640,629
1351,2015-12-27 23:53:05+00:00,234,1298,9,10,tibetan_terrier,139,764,1024
1352,2015-12-27 22:37:04+00:00,465,1325,10,10,unknown,140,600,900
1353,2015-12-27 21:52:07+00:00,431,2186,11,10,irish_setter,80,640,640
1354,2015-12-27 19:22:30+00:00,1305,3332,11,10,pomeranian,140,768,1024
1355,2015-12-27 04:37:44+00:00,577,2171,9,10,pug,138,577,1024
1356,2015-12-27 03:51:18+00:00,1787,4145,9,10,pug,141,768,1024
1357,2015-12-27 02:36:20+00:00,921,2861,4,10,soft-coated_wheaten_terrier,60,768,1024
1358,2015-12-27 02:15:25+00:00,389,1873,10,10,labrador_retriever,141,768,1024
1359,2015-12-27 00:49:49+00:00,553,2163,11,10,pomeranian,101,648,960
1360,2015-12-26 23:15:17+00:00,316,1563,9,10,shetland_sheepdog,132,768,1024
1361,2015-12-26 19:43:36+00:00,1165,3119,12,10,pembroke,90,768,1024
1362,2015-12-26 17:25:59+00:00,730,2144,10,10,pug,145,768,1024
1363,2015-12-26 17:12:55+00:00,929,2552,6,10,unknown,135,1024,1024
1364,2015-12-26 04:41:15+00:00,620,2355,9,10,french_bulldog,124,1024,768
1365,2015-12-26 03:00:19+00:00,1173,3235,8,10,unknown,141,768,1024
1366,2015-12-25 21:18:05+00:00,1705,3797,12,10,chihuahua,140,576,1024
1367,2015-12-25 21:06:00+00:00,428,1539,26,10,kuvasz,107,832,1024
1368,2015-12-25 19:39:43+00:00,655,2303,10,10,lakeland_terrier,116,960,720
1369,2015-12-25 17:30:01+00:00,425,1298,11,10,unknown,119,568,320
1370,2015-12-25 03:00:14+00:00,254,1325,10,10,unknown,79,640,640
1371,2015-12-25 02:01:30+00:00,1021,2532,12,10,unknown,97,576,1024
1372,2015-12-25 01:00:07+00:00,436,1938,11,10,brittany_spaniel,63,818,1024
1373,2015-12-25 00:00:11+00:00,1367,3471,10,10,unknown,95,768,1024
1374,2015-12-24 23:00:17+00:00,653,2097,12,10,bluetick,140,573,604
1375,2015-12-24 22:00:10+00:00,1534,3242,10,10,miniature_poodle,135,240,320
1376,2015-12-24 21:00:12+00:00,840,2067,10,10,maltese_dog,99,1024,1024
1377,2015-12-24 20:00:22+00:00,811,2452,9,10,pug,128,764,1024
1378,2015-12-24 19:00:23+00:00,1225,3237,11,10,golden_retriever,138,1786,1786
1379,2015-12-24 18:00:19+00:00,8013,11531,12,10,unknown,140,2048,1535
1380,2015-12-24 17:00:27+00:00,764,2337,9,10,shih-tzu,140,736,904
1381,2015-12-24 04:11:37+00:00,569,1742,5,10,unknown,140,576,1024
1382,2015-12-24 03:12:15+00:00,540,2191,11,10,entlebucher,74,768,1024
1383,2015-12-24 02:42:51+00:00,1082,2559,7,10,chow,141,768,1024
1384,2015-12-24 02:02:12+00:00,677,2140,10,10,airedale,120,617,617
1385,2015-12-24 00:58:27+00:00,12357,32453,13,10,chihuahua,70,1024,1024
1386,2015-12-23 21:37:40+00:00,975,2799,10,10,bloodhound,78,1024,768
1387,2015-12-23 18:51:56+00:00,707,1872,9,10,french_bulldog,138,768,1024
1388,2015-12-23 18:25:38+00:00,733,1955,8,10,west_highland_white_terrier,141,528,960
1389,2015-12-23 17:55:32+00:00,421,1503,8,10,boxer,132,640,437
1390,2015-12-23 05:13:38+00:00,1847,4277,7,10,dalmatian,141,599,573
1391,2015-12-23 05:03:47+00:00,644,2365,11,10,unknown,74,574,756
1392,2015-12-23 03:58:25+00:00,1120,2995,7,10,chihuahua,134,505,639
1393,2015-12-23 03:26:43+00:00,1313,2844,8,10,unknown,140,768,1024
1394,2015-12-23 01:37:45+00:00,569,1875,9,10,maltese_dog,74,768,1024
1395,2015-12-23 00:45:35+00:00,16753,28821,11,10,toy_poodle,135,768,1024
1396,2015-12-22 04:35:49+00:00,7123,19036,11,10,pug,67,499,340
1397,2015-12-22 03:57:37+00:00,901,2496,8,10,italian_greyhound,138,768,1024
1398,2015-12-22 02:52:45+00:00,1014,2630,10,10,scottish_deerhound,132,640,640
1399,2015-12-22 01:28:25+00:00,2266,5307,12,10,kelpie,80,720,1280
1400,2015-12-21 22:15:18+00:00,7086,15185,11,10,schipperke,73,880,1024
1401,2015-12-21 21:15:11+00:00,582,2024,9,10,golden_retriever,107,768,1024
1402,2015-12-21 17:33:48+00:00,997,2022,12,10,eskimo_dog,96,638,621
1403,2015-12-21 16:04:13+00:00,405,1469,11,10,labrador_retriever,141,480,640
1404,2015-12-21 04:52:53+00:00,802,2303,12,10,labrador_retriever,94,577,1024
1405,2015-12-21 04:44:55+00:00,1010,3105,7,10,airedale,69,768,1024
1406,2015-12-21 03:12:08+00:00,803,2514,11,10,pembroke,127,640,611
1407,2015-12-21 02:41:11+00:00,1205,3159,8,10,unknown,69,768,1024
1408,2015-12-21 02:30:45+00:00,411,1456,10,10,irish_terrier,131,359,315
1409,2015-12-21 01:53:54+00:00,2884,6375,10,10,malamute,134,768,1024
1410,2015-12-21 00:53:29+00:00,1469,3328,6,10,beagle,138,575,1024
1411,2015-12-20 20:38:24+00:00,1292,2543,2,10,unknown,141,768,1024
1412,2015-12-20 18:29:43+00:00,352,1828,10,10,labrador_retriever,137,768,1024
1413,2015-12-20 05:25:42+00:00,1349,3590,10,10,staffordshire_bullterrier,144,600,900
1414,2015-12-20 03:58:55+00:00,2230,4890,2,10,maltese_dog,141,500,633
1415,2015-12-20 03:02:53+00:00,1585,3750,10,10,schipperke,123,575,1024
1416,2015-12-20 02:20:55+00:00,28132,71946,12,10,bedlington_terrier,61,640,640
1417,2015-12-20 02:09:34+00:00,367,1422,12,10,pembroke,89,516,1024
1418,2015-12-20 01:38:42+00:00,371,1674,11,10,miniature_pinscher,116,788,1024
1419,2015-12-20 01:03:46+00:00,808,2187,10,10,samoyed,95,768,1024
1420,2015-12-19 22:28:09+00:00,467,1539,12,10,golden_retriever,54,576,1024
1421,2015-12-19 22:02:01+00:00,222,1158,10,10,norfolk_terrier,135,640,1024
1422,2015-12-19 18:19:51+00:00,5415,10209,10,10,maltese_dog,138,480,720
1423,2015-12-19 16:47:58+00:00,322,1420,9,10,chihuahua,141,488,619
1424,2015-12-19 01:16:45+00:00,5525,12088,12,10,miniature_pinscher,69,768,1024
1425,2015-12-18 18:29:07+00:00,353,1190,10,10,eskimo_dog,141,954,1024
1426,2015-12-18 16:56:01+00:00,1805,4299,9,10,dalmatian,138,576,1024
1427,2015-12-18 05:06:23+00:00,854,2720,144,120,chow,71,1024,1024
1428,2015-12-18 04:00:46+00:00,1264,3044,10,10,siberian_husky,74,575,1024
1429,2015-12-18 03:54:25+00:00,281,1090,9,10,shih-tzu,89,745,757
1430,2015-12-18 03:11:30+00:00,735,2215,11,10,pembroke,124,768,1024
1431,2015-12-18 02:17:22+00:00,1323,2974,9,10,maltese_dog,138,435,647
1432,2015-12-18 01:31:14+00:00,830,1738,12,10,unknown,109,640,415
1433,2015-12-18 00:18:36+00:00,716,1668,11,10,chihuahua,104,480,480
1434,2015-12-17 19:39:03+00:00,586,1903,10,10,unknown,139,575,1024
1435,2015-12-17 19:07:09+00:00,403,1163,6,10,basset,141,749,975
1436,2015-12-17 18:34:46+00:00,995,2176,10,10,shih-tzu,141,768,1024
1437,2015-12-17 17:56:29+00:00,3235,6187,12,10,american_staffordshire_terrier,93,576,576
1438,2015-12-17 16:45:31+00:00,197,942,9,10,staffordshire_bullterrier,137,750,736
1439,2015-12-17 03:48:51+00:00,247,1198,9,10,lakeland_terrier,56,640,960
1440,2015-12-17 03:36:28+00:00,201,968,9,10,beagle,140,1024,768
1441,2015-12-17 03:26:04+00:00,1316,3264,10,10,kelpie,106,500,667
1442,2015-12-17 02:30:09+00:00,461,1466,10,10,blenheim_spaniel,146,768,1024
1443,2015-12-17 01:35:24+00:00,350,1091,5,10,japanese_spaniel,100,575,769
1444,2015-12-16 23:29:14+00:00,628,1762,10,10,shetland_sheepdog,97,768,1024
1445,2015-12-16 20:48:40+00:00,1429,3150,11,10,unknown,74,802,802
1446,2015-12-16 18:03:28+00:00,797,2434,9,10,english_setter,140,640,353
1447,2015-12-16 04:01:59+00:00,932,2476,11,10,malamute,136,575,1024
1448,2015-12-16 02:51:45+00:00,713,1981,10,10,labrador_retriever,81,720,1280
1449,2015-12-16 02:19:04+00:00,345,1157,8,10,welsh_springer_spaniel,141,768,1024
1450,2015-12-16 02:13:31+00:00,760,1919,6,10,unknown,78,640,358
1451,2015-12-16 02:08:04+00:00,321,1540,12,10,pekinese,121,616,1024
1452,2015-12-16 01:50:26+00:00,659,1837,9,10,unknown,77,1024,768
1453,2015-12-16 01:27:03+00:00,4355,11351,8,10,chesapeake_bay_retriever,138,768,1024
1454,2015-12-15 22:52:02+00:00,631,1994,5,10,unknown,139,640,568
1455,2015-12-15 20:40:47+00:00,615,1848,10,10,chesapeake_bay_retriever,140,768,1024
1456,2015-12-15 17:51:44+00:00,13537,20234,11,10,great_pyrenees,90,827,639
1457,2015-12-15 17:42:34+00:00,591,1621,12,10,labrador_retriever,104,575,562
1458,2015-12-15 17:11:09+00:00,370,1280,9,10,chihuahua,144,1024,1024
1459,2015-12-15 14:50:49+00:00,1777,4443,10,10,unknown,118,568,320
1460,2015-12-15 04:19:18+00:00,843,2564,13,10,chihuahua,132,640,706
1461,2015-12-15 04:05:01+00:00,170,959,12,10,doberman,91,577,1024
1462,2015-12-15 03:36:42+00:00,384,1682,12,10,malinois,68,542,346
1463,2015-12-15 03:23:14+00:00,331,1019,9,10,whippet,145,599,493
1464,2015-12-15 02:23:26+00:00,681,2034,5,10,boston_bull,141,576,1024
1465,2015-12-15 02:02:01+00:00,248,1049,8,10,boston_bull,141,768,1024
1466,2015-12-15 01:32:24+00:00,973,2279,8,10,yorkshire_terrier,117,640,960
1467,2015-12-14 22:46:41+00:00,483,1667,12,10,chow,46,768,1024
1468,2015-12-14 20:17:59+00:00,457,1338,9,10,pug,136,768,1024
1469,2015-12-14 18:35:43+00:00,4104,10359,11,10,golden_retriever,67,768,1024
1470,2015-12-14 16:34:00+00:00,580,1535,11,10,maltese_dog,102,576,1024
1471,2015-12-14 15:57:56+00:00,299,1235,10,10,golden_retriever,141,768,1024
1472,2015-12-14 04:52:55+00:00,474,1847,10,10,toy_poodle,138,768,1024
1473,2015-12-14 03:08:46+00:00,242,1060,8,10,french_bulldog,137,960,960
1474,2015-12-14 01:58:31+00:00,27285,69234,10,10,whippet,93,640,384
1475,2015-12-14 01:43:35+00:00,510,1528,9,10,unknown,137,750,735
1476,2015-12-14 00:07:50+00:00,899,2004,10,10,chihuahua,138,599,399
1477,2015-12-13 21:07:04+00:00,576,1720,10,10,irish_water_spaniel,62,1024,768
1478,2015-12-13 18:10:33+00:00,1035,2537,11,10,shih-tzu,70,818,1024
1479,2015-12-13 17:57:57+00:00,1228,2624,3,10,unknown,140,576,1024
1480,2015-12-13 17:21:08+00:00,383,1152,9,10,bull_mastiff,102,940,1024
1481,2015-12-13 04:40:46+00:00,497,1409,10,10,labrador_retriever,119,577,589
1482,2015-12-13 04:14:39+00:00,749,1880,6,10,italian_greyhound,140,575,1024
1483,2015-12-13 04:02:03+00:00,825,2072,10,10,west_highland_white_terrier,135,576,1024
1484,2015-12-13 03:21:34+00:00,1219,3691,11,10,cardigan,135,960,960
1485,2015-12-13 02:51:51+00:00,490,1431,11,10,golden_retriever,145,600,800
1486,2015-12-13 01:41:41+00:00,1116,2379,88,80,labrador_retriever,108,1024,768
1487,2015-12-13 01:12:15+00:00,764,2003,10,10,pug,140,869,913
1488,2015-12-12 23:41:18+00:00,467,1355,10,10,pomeranian,68,578,1024
1489,2015-12-12 23:34:00+00:00,201,936,11,10,basset,140,640,640
1490,2015-12-12 22:04:39+00:00,3008,9113,10,10,beagle,89,756,760
1491,2015-12-12 20:57:34+00:00,413,1426,11,10,maltese_dog,79,540,720
1492,2015-12-12 18:13:51+00:00,290,1034,12,10,golden_retriever,83,320,568
1493,2015-12-12 16:16:45+00:00,707,1642,12,10,standard_schnauzer,132,768,960
1494,2015-12-12 16:02:36+00:00,588,1750,11,10,staffordshire_bullterrier,83,576,1024
1495,2015-12-12 15:59:51+00:00,82,568,10,10,english_springer,141,802,1024
1496,2015-12-12 04:35:48+00:00,354,1625,11,10,chow,113,1024,1024
1497,2015-12-12 04:23:49+00:00,322,1040,10,10,pembroke,141,722,1024
1498,2015-12-12 03:47:46+00:00,245,914,10,10,cocker_spaniel,135,577,772
1499,2015-12-12 03:29:35+00:00,401,1119,12,10,scottish_deerhound,40,576,1024
1500,2015-12-12 02:23:01+00:00,5128,15174,13,10,unknown,105,600,600
1501,2015-12-12 02:07:14+00:00,1112,2754,11,10,vizsla,137,749,938
1502,2015-12-12 01:38:53+00:00,525,1121,10,10,west_highland_white_terrier,137,853,640
1503,2015-12-12 01:12:54+00:00,836,1619,5,10,unknown,138,1023,749
1504,2015-12-11 21:51:30+00:00,493,1335,12,10,labrador_retriever,80,720,960
1505,2015-12-11 17:51:04+00:00,447,1493,13,10,chihuahua,73,1024,1021
1506,2015-12-11 17:12:48+00:00,189,919,12,10,labrador_retriever,132,765,1024
1507,2015-12-11 16:40:19+00:00,14686,29030,13,10,golden_retriever,60,480,480
1508,2015-12-11 16:20:15+00:00,1965,3453,13,10,borzoi,59,640,640
1509,2015-12-11 15:19:21+00:00,1112,2427,12,10,pembroke,66,764,1024
1510,2015-12-11 04:14:49+00:00,1356,3105,10,10,standard_poodle,139,800,800
1511,2015-12-11 03:21:23+00:00,2224,5478,1,10,unknown,122,500,375
1512,2015-12-11 03:05:37+00:00,1475,3286,12,10,chow,40,513,485
1513,2015-12-11 02:56:28+00:00,194,827,10,10,golden_retriever,129,637,602
1514,2015-12-11 02:54:12+00:00,248,1040,7,10,cardigan,99,577,1024
1515,2015-12-11 02:49:59+00:00,766,1874,9,10,labrador_retriever,139,768,1024
1516,2015-12-11 02:08:58+00:00,404,1140,5,10,unknown,99,768,1024
1517,2015-12-11 00:44:07+00:00,677,1698,10,10,unknown,141,576,1024
1518,2015-12-11 00:35:44+00:00,209,851,8,10,labrador_retriever,138,768,1024
1519,2015-12-11 00:26:12+00:00,983,2462,9,10,dalmatian,138,640,620
1520,2015-12-10 20:19:52+00:00,269,912,11,10,samoyed,118,256,256
1521,2015-12-10 18:12:05+00:00,1018,2359,10,10,golden_retriever,140,768,1024
1522,2015-12-10 17:37:00+00:00,195,855,10,10,boxer,135,640,800
1523,2015-12-10 17:24:21+00:00,398,1358,12,10,pembroke,141,476,637
1524,2015-12-10 17:11:09+00:00,940,1941,13,10,rottweiler,102,469,720
1525,2015-12-10 04:18:42+00:00,305,738,10,10,english_springer,134,480,480
1526,2015-12-10 03:59:15+00:00,734,2639,11,10,pembroke,138,1024,768
1527,2015-12-10 03:30:58+00:00,935,2167,13,10,giant_schnauzer,52,600,432
1528,2015-12-10 03:19:24+00:00,214,965,13,10,labrador_retriever,48,640,631
1529,2015-12-10 03:11:43+00:00,180,706,9,10,miniature_poodle,129,768,1024
1530,2015-12-10 02:44:43+00:00,1020,1753,8,10,unknown,135,825,1024
1531,2015-12-10 02:15:47+00:00,398,960,11,10,chihuahua,140,768,1024
1532,2015-12-10 01:49:36+00:00,681,1591,12,10,unknown,140,1024,768
1533,2015-12-10 01:37:23+00:00,198,686,10,10,samoyed,141,749,901
1534,2015-12-10 00:54:28+00:00,377,1202,12,10,unknown,90,1024,678
1535,2015-12-10 00:47:23+00:00,389,1278,12,10,vizsla,105,1024,682
1536,2015-12-10 00:10:43+00:00,454,1231,10,10,bernese_mountain_dog,99,576,1024
1537,2015-12-09 23:58:35+00:00,322,951,11,10,dandie_dinmont,70,1024,903
1538,2015-12-09 23:47:22+00:00,79,566,10,10,pomeranian,145,768,1024
1539,2015-12-09 20:40:38+00:00,406,1006,3,10,unknown,140,768,1024
1540,2015-12-09 19:22:56+00:00,556,1419,9,10,malamute,144,500,667
1541,2015-12-09 18:59:46+00:00,200,795,10,10,unknown,140,864,594
1542,2015-12-09 17:46:48+00:00,421,1234,5,10,flat-coated_retriever,142,1024,576
1543,2015-12-09 17:38:19+00:00,235,905,11,10,basset,78,1024,1024
1544,2015-12-09 17:15:54+00:00,501,1482,12,10,pomeranian,134,575,1024
1545,2015-12-09 16:52:27+00:00,491,1316,5,10,unknown,141,768,1024
1546,2015-12-09 06:01:26+00:00,1757,5463,13,10,chow,92,577,1024
1547,2015-12-09 04:36:06+00:00,309,933,10,10,brabancon_griffon,139,768,1024
1548,2015-12-09 03:54:22+00:00,337,964,9,10,shih-tzu,140,716,960
1549,2015-12-09 02:56:22+00:00,454,1253,12,10,golden_retriever,95,818,1024
1550,2015-12-09 02:34:18+00:00,112,590,10,10,chihuahua,134,576,1024
1551,2015-12-09 02:09:56+00:00,389,1044,10,10,beagle,92,640,620
1552,2015-12-09 01:07:00+00:00,481,1308,8,10,lakeland_terrier,111,829,1023
1553,2015-12-08 23:36:44+00:00,275,742,10,10,unknown,145,576,1024
1554,2015-12-08 20:01:55+00:00,443,1222,8,10,unknown,97,750,929
1555,2015-12-08 18:17:56+00:00,5064,12882,11,10,cardigan,93,768,1024
1556,2015-12-08 16:56:51+00:00,633,1362,10,10,german_shepherd,63,750,476
1557,2015-12-08 16:47:50+00:00,200,802,8,10,pug,141,576,1024
1558,2015-12-08 16:33:36+00:00,719,1433,2,10,unknown,139,576,1024
1559,2015-12-08 16:21:41+00:00,374,1152,9,10,greater_swiss_mountain_dog,126,577,1024
1560,2015-12-08 15:52:13+00:00,458,1271,10,10,eskimo_dog,78,576,1024
1561,2015-12-08 04:27:30+00:00,141,658,11,10,pomeranian,95,576,1024
1562,2015-12-08 03:57:26+00:00,243,863,11,10,airedale,122,767,1024
1563,2015-12-08 03:09:46+00:00,1884,5582,5,10,unknown,136,599,368
1564,2015-12-08 02:29:37+00:00,1105,2885,10,10,cardigan,137,578,1024
1565,2015-12-08 02:23:09+00:00,423,1266,10,10,shih-tzu,110,768,1024
1566,2015-12-08 01:57:39+00:00,549,1242,3,10,unknown,138,768,1024
1567,2015-12-08 01:47:22+00:00,108,623,12,10,toy_poodle,95,1024,1024
1568,2015-12-08 01:30:12+00:00,361,949,12,10,eskimo_dog,101,576,384
1569,2015-12-08 01:21:40+00:00,180,744,9,10,toy_poodle,145,726,1024
1570,2015-12-08 00:37:11+00:00,1059,1552,10,10,pomeranian,113,764,1024
1571,2015-12-08 00:15:09+00:00,259,991,10,10,collie,140,430,322
1572,2015-12-07 23:55:26+00:00,547,1361,11,10,pembroke,140,768,1024
1573,2015-12-07 23:33:58+00:00,294,1063,10,10,unknown,141,768,1024
1574,2015-12-07 20:07:04+00:00,820,1711,10,10,pug,96,720,960
1575,2015-12-07 17:38:09+00:00,319,1034,11,10,schipperke,134,640,851
1576,2015-12-07 16:46:21+00:00,1410,2782,3,10,soft-coated_wheaten_terrier,140,768,1024
1577,2015-12-07 15:32:42+00:00,218,821,10,10,brabancon_griffon,118,576,1024
1578,2015-12-07 04:09:13+00:00,1780,3090,4,10,unknown,135,635,803
1579,2015-12-07 03:51:47+00:00,259,918,10,10,maltese_dog,67,720,960
1580,2015-12-07 03:45:53+00:00,229,734,12,10,chihuahua,123,575,1024
1581,2015-12-07 03:40:24+00:00,250,935,12,10,golden_retriever,112,854,1024
1582,2015-12-07 03:34:14+00:00,338,968,10,10,german_short-haired_pointer,117,577,1024
1583,2015-12-07 03:28:45+00:00,349,1100,8,10,shih-tzu,132,720,960
1584,2015-12-07 03:07:12+00:00,489,1257,3,10,unknown,140,576,1024
1585,2015-12-07 02:58:09+00:00,1669,3425,8,10,unknown,118,960,542
1586,2015-12-07 02:25:23+00:00,557,1505,11,10,chesapeake_bay_retriever,89,768,1024
1587,2015-12-07 02:21:29+00:00,429,1100,9,10,soft-coated_wheaten_terrier,84,1024,1022
1588,2015-12-07 02:13:55+00:00,365,1252,11,10,pekinese,94,576,1024
1589,2015-12-07 01:47:30+00:00,402,1202,13,10,samoyed,77,768,1024
1590,2015-12-07 00:37:52+00:00,318,1103,12,10,labrador_retriever,76,924,1024
1591,2015-12-07 00:12:23+00:00,191,629,10,10,bull_mastiff,141,768,1024
1592,2015-12-06 22:54:44+00:00,305,966,10,10,pug,140,1024,686
1593,2015-12-06 21:19:54+00:00,619,1395,7,10,newfoundland,136,960,638
1594,2015-12-06 19:21:47+00:00,307,1040,11,10,golden_retriever,138,576,1024
1595,2015-12-06 19:13:01+00:00,230,718,8,10,beagle,102,640,640
1596,2015-12-06 18:56:46+00:00,481,1204,7,10,unknown,139,576,1024
1597,2015-12-06 04:49:31+00:00,265,905,11,10,unknown,137,600,800
1598,2015-12-06 04:34:25+00:00,580,1259,8,10,english_setter,119,700,700
1599,2015-12-06 04:18:46+00:00,486,1302,11,10,rottweiler,135,576,1024
1600,2015-12-06 04:03:51+00:00,470,1464,12,10,golden_retriever,99,768,1024
1601,2015-12-06 03:56:12+00:00,182,666,9,10,west_highland_white_terrier,118,576,1024
1602,2015-12-06 03:38:05+00:00,1083,2182,7,10,pomeranian,137,640,448
1603,2015-12-06 03:28:27+00:00,233,837,11,10,chihuahua,54,768,1024
1604,2015-12-06 03:24:51+00:00,486,1106,10,10,chihuahua,78,600,800
1605,2015-12-06 01:56:44+00:00,6754,11723,11,10,samoyed,98,768,1024
1606,2015-12-06 01:48:12+00:00,214,759,10,10,miniature_pinscher,120,720,720
1607,2015-12-06 00:17:55+00:00,2700,6581,8,10,golden_retriever,141,768,1024
1608,2015-12-05 22:41:22+00:00,307,928,11,10,shih-tzu,72,1024,1024
1609,2015-12-05 20:41:29+00:00,608,1242,6,10,airedale,141,765,1024
1610,2015-12-05 18:51:11+00:00,714,1922,10,10,schipperke,73,678,967
1611,2015-12-05 14:35:56+00:00,536,1450,8,10,unknown,127,768,1024
1612,2015-12-05 04:36:04+00:00,622,1711,12,10,chow,119,576,1024
1613,2015-12-05 04:25:50+00:00,248,823,8,10,french_bulldog,121,960,758
1614,2015-12-05 04:00:04+00:00,253,854,10,10,lakeland_terrier,131,768,1024
1615,2015-12-05 03:41:37+00:00,465,1089,9,10,unknown,121,1024,962
1616,2015-12-05 03:28:25+00:00,878,1595,5,10,basset,122,1024,1024
1617,2015-12-05 03:05:49+00:00,765,1452,10,10,pug,95,1024,1024
1618,2015-12-05 02:46:02+00:00,299,813,7,10,unknown,108,480,487
1619,2015-12-05 02:37:35+00:00,457,1146,11,10,toy_poodle,131,1024,1024
1620,2015-12-05 02:23:49+00:00,547,1230,10,10,chihuahua,139,749,749
1621,2015-12-04 22:17:55+00:00,418,1189,9,10,unknown,84,1024,576
1622,2015-12-04 22:00:08+00:00,356,769,11,10,unknown,126,500,375
1623,2015-12-04 21:05:23+00:00,717,1336,6,10,unknown,141,710,536
1624,2015-12-04 20:38:19+00:00,295,888,8,10,chihuahua,124,640,642
1625,2015-12-04 17:46:12+00:00,494,1130,10,10,pembroke,75,640,640
1626,2015-12-04 17:23:04+00:00,410,1088,9,10,unknown,141,577,1024
1627,2015-12-04 04:56:09+00:00,268,851,9,10,chesapeake_bay_retriever,90,750,674
1628,2015-12-04 03:43:54+00:00,414,1129,12,10,golden_retriever,129,768,1024
1629,2015-12-04 03:13:46+00:00,507,1067,6,10,unknown,133,576,1024
1630,2015-12-04 02:51:33+00:00,334,943,9,10,unknown,89,1024,768
1631,2015-12-04 02:31:10+00:00,331,941,11,10,toy_poodle,101,778,947
1632,2015-12-04 01:55:13+00:00,520,1145,9,10,great_pyrenees,138,1024,576
1633,2015-12-04 01:42:26+00:00,278,822,10,10,kuvasz,60,768,1024
1634,2015-12-04 01:40:29+00:00,153,630,8,10,unknown,105,1024,768
1635,2015-12-03 22:09:14+00:00,312,883,7,10,chihuahua,97,720,960
1636,2015-12-03 21:11:09+00:00,143,540,10,10,golden_retriever,127,1024,576
